,id,Unnamed: 0.1.1,utc_valid,lon,lat,wind_speed_kts,wind_direction,wind_gust_kts,peak_wind_gust_kts,peak_wind_drct,utc_peak_wind_time,ts_present,utc_valid1,LR75_1,LR75_2,LR75_3,LR75_4,LR75_5,LR75_6,LR75_7,LR75_8,LR75_9,LR75_10,LR75_11,LR75_12,LR75_13,LR75_14,LR75_15,LR75_16,LR75_17,LR75_18,LR75_19,LR75_20,LR75_21,LR75_22,LR75_23,LR75_24,LR75_25,LR85_1,LR85_2,LR85_3,LR85_4,LR85_5,LR85_6,LR85_7,LR85_8,LR85_9,LR85_10,LR85_11,LR85_12,LR85_13,LR85_14,LR85_15,LR85_16,LR85_17,LR85_18,LR85_19,LR85_20,LR85_21,LR85_22,LR85_23,LR85_24,LR85_25,LPS4_1,LPS4_2,LPS4_3,LPS4_4,LPS4_5,LPS4_6,LPS4_7,LPS4_8,LPS4_9,LPS4_10,LPS4_11,LPS4_12,LPS4_13,LPS4_14,LPS4_15,LPS4_16,LPS4_17,LPS4_18,LPS4_19,LPS4_20,LPS4_21,LPS4_22,LPS4_23,LPS4_24,LPS4_25,UWND_1,UWND_2,UWND_3,UWND_4,UWND_5,UWND_6,UWND_7,UWND_8,UWND_9,UWND_10,UWND_11,UWND_12,UWND_13,UWND_14,UWND_15,UWND_16,UWND_17,UWND_18,UWND_19,UWND_20,UWND_21,UWND_22,UWND_23,UWND_24,UWND_25,VWND_1,VWND_2,VWND_3,VWND_4,VWND_5,VWND_6,VWND_7,VWND_8,VWND_9,VWND_10,VWND_11,VWND_12,VWND_13,VWND_14,VWND_15,VWND_16,VWND_17,VWND_18,VWND_19,VWND_20,VWND_21,VWND_22,VWND_23,VWND_24,VWND_25,SBCP_1,SBCP_2,SBCP_3,SBCP_4,SBCP_5,SBCP_6,SBCP_7,SBCP_8,SBCP_9,SBCP_10,SBCP_11,SBCP_12,SBCP_13,SBCP_14,SBCP_15,SBCP_16,SBCP_17,SBCP_18,SBCP_19,SBCP_20,SBCP_21,SBCP_22,SBCP_23,SBCP_24,SBCP_25,SBCN_1,SBCN_2,SBCN_3,SBCN_4,SBCN_5,SBCN_6,SBCN_7,SBCN_8,SBCN_9,SBCN_10,SBCN_11,SBCN_12,SBCN_13,SBCN_14,SBCN_15,SBCN_16,SBCN_17,SBCN_18,SBCN_19,SBCN_20,SBCN_21,SBCN_22,SBCN_23,SBCN_24,SBCN_25,MUCP_1,MUCP_2,MUCP_3,MUCP_4,MUCP_5,MUCP_6,MUCP_7,MUCP_8,MUCP_9,MUCP_10,MUCP_11,MUCP_12,MUCP_13,MUCP_14,MUCP_15,MUCP_16,MUCP_17,MUCP_18,MUCP_19,MUCP_20,MUCP_21,MUCP_22,MUCP_23,MUCP_24,MUCP_25,MUCN_1,MUCN_2,MUCN_3,MUCN_4,MUCN_5,MUCN_6,MUCN_7,MUCN_8,MUCN_9,MUCN_10,MUCN_11,MUCN_12,MUCN_13,MUCN_14,MUCN_15,MUCN_16,MUCN_17,MUCN_18,MUCN_19,MUCN_20,MUCN_21,MUCN_22,MUCN_23,MUCN_24,MUCN_25,UPMW_1,UPMW_2,UPMW_3,UPMW_4,UPMW_5,UPMW_6,UPMW_7,UPMW_8,UPMW_9,UPMW_10,UPMW_11,UPMW_12,UPMW_13,UPMW_14,UPMW_15,UPMW_16,UPMW_17,UPMW_18,UPMW_19,UPMW_20,UPMW_21,UPMW_22,UPMW_23,UPMW_24,UPMW_25,VPMW_1,VPMW_2,VPMW_3,VPMW_4,VPMW_5,VPMW_6,VPMW_7,VPMW_8,VPMW_9,VPMW_10,VPMW_11,VPMW_12,VPMW_13,VPMW_14,VPMW_15,VPMW_16,VPMW_17,VPMW_18,VPMW_19,VPMW_20,VPMW_21,VPMW_22,VPMW_23,VPMW_24,VPMW_25,SRH3_1,SRH3_2,SRH3_3,SRH3_4,SRH3_5,SRH3_6,SRH3_7,SRH3_8,SRH3_9,SRH3_10,SRH3_11,SRH3_12,SRH3_13,SRH3_14,SRH3_15,SRH3_16,SRH3_17,SRH3_18,SRH3_19,SRH3_20,SRH3_21,SRH3_22,SRH3_23,SRH3_24,SRH3_25,U6SV_1,U6SV_2,U6SV_3,U6SV_4,U6SV_5,U6SV_6,U6SV_7,U6SV_8,U6SV_9,U6SV_10,U6SV_11,U6SV_12,U6SV_13,U6SV_14,U6SV_15,U6SV_16,U6SV_17,U6SV_18,U6SV_19,U6SV_20,U6SV_21,U6SV_22,U6SV_23,U6SV_24,U6SV_25,V6SV_1,V6SV_2,V6SV_3,V6SV_4,V6SV_5,V6SV_6,V6SV_7,V6SV_8,V6SV_9,V6SV_10,V6SV_11,V6SV_12,V6SV_13,V6SV_14,V6SV_15,V6SV_16,V6SV_17,V6SV_18,V6SV_19,V6SV_20,V6SV_21,V6SV_22,V6SV_23,V6SV_24,V6SV_25,DNCP_1,DNCP_2,DNCP_3,DNCP_4,DNCP_5,DNCP_6,DNCP_7,DNCP_8,DNCP_9,DNCP_10,DNCP_11,DNCP_12,DNCP_13,DNCP_14,DNCP_15,DNCP_16,DNCP_17,DNCP_18,DNCP_19,DNCP_20,DNCP_21,DNCP_22,DNCP_23,DNCP_24,DNCP_25,M1CP_1,M1CP_2,M1CP_3,M1CP_4,M1CP_5,M1CP_6,M1CP_7,M1CP_8,M1CP_9,M1CP_10,M1CP_11,M1CP_12,M1CP_13,M1CP_14,M1CP_15,M1CP_16,M1CP_17,M1CP_18,M1CP_19,M1CP_20,M1CP_21,M1CP_22,M1CP_23,M1CP_24,M1CP_25,M1CN_1,M1CN_2,M1CN_3,M1CN_4,M1CN_5,M1CN_6,M1CN_7,M1CN_8,M1CN_9,M1CN_10,M1CN_11,M1CN_12,M1CN_13,M1CN_14,M1CN_15,M1CN_16,M1CN_17,M1CN_18,M1CN_19,M1CN_20,M1CN_21,M1CN_22,M1CN_23,M1CN_24,M1CN_25,QTRN_1,QTRN_2,QTRN_3,QTRN_4,QTRN_5,QTRN_6,QTRN_7,QTRN_8,QTRN_9,QTRN_10,QTRN_11,QTRN_12,QTRN_13,QTRN_14,QTRN_15,QTRN_16,QTRN_17,QTRN_18,QTRN_19,QTRN_20,QTRN_21,QTRN_22,QTRN_23,QTRN_24,QTRN_25,XTRN_1,XTRN_2,XTRN_3,XTRN_4,XTRN_5,XTRN_6,XTRN_7,XTRN_8,XTRN_9,XTRN_10,XTRN_11,XTRN_12,XTRN_13,XTRN_14,XTRN_15,XTRN_16,XTRN_17,XTRN_18,XTRN_19,XTRN_20,XTRN_21,XTRN_22,XTRN_23,XTRN_24,XTRN_25,SLCH_1,SLCH_2,SLCH_3,SLCH_4,SLCH_5,SLCH_6,SLCH_7,SLCH_8,SLCH_9,SLCH_10,SLCH_11,SLCH_12,SLCH_13,SLCH_14,SLCH_15,SLCH_16,SLCH_17,SLCH_18,SLCH_19,SLCH_20,SLCH_21,SLCH_22,SLCH_23,SLCH_24,SLCH_25,RHLC_1,RHLC_2,RHLC_3,RHLC_4,RHLC_5,RHLC_6,RHLC_7,RHLC_8,RHLC_9,RHLC_10,RHLC_11,RHLC_12,RHLC_13,RHLC_14,RHLC_15,RHLC_16,RHLC_17,RHLC_18,RHLC_19,RHLC_20,RHLC_21,RHLC_22,RHLC_23,RHLC_24,RHLC_25,WNDG_1,WNDG_2,WNDG_3,WNDG_4,WNDG_5,WNDG_6,WNDG_7,WNDG_8,WNDG_9,WNDG_10,WNDG_11,WNDG_12,WNDG_13,WNDG_14,WNDG_15,WNDG_16,WNDG_17,WNDG_18,WNDG_19,WNDG_20,WNDG_21,WNDG_22,WNDG_23,WNDG_24,WNDG_25,EDCP_1,EDCP_2,EDCP_3,EDCP_4,EDCP_5,EDCP_6,EDCP_7,EDCP_8,EDCP_9,EDCP_10,EDCP_11,EDCP_12,EDCP_13,EDCP_14,EDCP_15,EDCP_16,EDCP_17,EDCP_18,EDCP_19,EDCP_20,EDCP_21,EDCP_22,EDCP_23,EDCP_24,EDCP_25,U8SV_1,U8SV_2,U8SV_3,U8SV_4,U8SV_5,U8SV_6,U8SV_7,U8SV_8,U8SV_9,U8SV_10,U8SV_11,U8SV_12,U8SV_13,U8SV_14,U8SV_15,U8SV_16,U8SV_17,U8SV_18,U8SV_19,U8SV_20,U8SV_21,U8SV_22,U8SV_23,U8SV_24,U8SV_25,V8SV_1,V8SV_2,V8SV_3,V8SV_4,V8SV_5,V8SV_6,V8SV_7,V8SV_8,V8SV_9,V8SV_10,V8SV_11,V8SV_12,V8SV_13,V8SV_14,V8SV_15,V8SV_16,V8SV_17,V8SV_18,V8SV_19,V8SV_20,V8SV_21,V8SV_22,V8SV_23,V8SV_24,V8SV_25,S6MG_1,S6MG_2,S6MG_3,S6MG_4,S6MG_5,S6MG_6,S6MG_7,S6MG_8,S6MG_9,S6MG_10,S6MG_11,S6MG_12,S6MG_13,S6MG_14,S6MG_15,S6MG_16,S6MG_17,S6MG_18,S6MG_19,S6MG_20,S6MG_21,S6MG_22,S6MG_23,S6MG_24,S6MG_25,3KRH_1,3KRH_2,3KRH_3,3KRH_4,3KRH_5,3KRH_6,3KRH_7,3KRH_8,3KRH_9,3KRH_10,3KRH_11,3KRH_12,3KRH_13,3KRH_14,3KRH_15,3KRH_16,3KRH_17,3KRH_18,3KRH_19,3KRH_20,3KRH_21,3KRH_22,3KRH_23,3KRH_24,3KRH_25,UEIL_1,UEIL_2,UEIL_3,UEIL_4,UEIL_5,UEIL_6,UEIL_7,UEIL_8,UEIL_9,UEIL_10,UEIL_11,UEIL_12,UEIL_13,UEIL_14,UEIL_15,UEIL_16,UEIL_17,UEIL_18,UEIL_19,UEIL_20,UEIL_21,UEIL_22,UEIL_23,UEIL_24,UEIL_25,VEIL_1,VEIL_2,VEIL_3,VEIL_4,VEIL_5,VEIL_6,VEIL_7,VEIL_8,VEIL_9,VEIL_10,VEIL_11,VEIL_12,VEIL_13,VEIL_14,VEIL_15,VEIL_16,VEIL_17,VEIL_18,VEIL_19,VEIL_20,VEIL_21,VEIL_22,VEIL_23,VEIL_24,VEIL_25,RH80_1,RH80_2,RH80_3,RH80_4,RH80_5,RH80_6,RH80_7,RH80_8,RH80_9,RH80_10,RH80_11,RH80_12,RH80_13,RH80_14,RH80_15,RH80_16,RH80_17,RH80_18,RH80_19,RH80_20,RH80_21,RH80_22,RH80_23,RH80_24,RH80_25,RH70_1,RH70_2,RH70_3,RH70_4,RH70_5,RH70_6,RH70_7,RH70_8,RH70_9,RH70_10,RH70_11,RH70_12,RH70_13,RH70_14,RH70_15,RH70_16,RH70_17,RH70_18,RH70_19,RH70_20,RH70_21,RH70_22,RH70_23,RH70_24,RH70_25,elevation_m,avg_pop,land_use
0,FOE,39546774,10/7/2017 3:53,-95.66361,38.95094,15,200,27,35,190,2.0171E+11,1,10072017 03:53,6.743,6.886,7.086,7.376,7.551,6.219,6.274,6.819,7.562,7.727,5.347,5.474,6.372,6.985,7.265,5.468,5.241,6.095,6.8,7.144,6.299,5.409,6.069,7.013,7.377,6.323,6.292,6.386,6.751,7.121,5.752,5.944,6.338,7.057,7.351,5.682,5.8,6.307,6.758,7.052,6.051,6.403,6.818,6.903,6.871,6.49,6.767,7.206,7.246,7.128,0.05503,0.05392,0.05326,0.05188,0.05115,0.05496,0.05524,0.05367,0.05074,0.04736,0.05573,0.05552,0.05297,0.0501,0.04593,0.054,0.05112,0.0488,0.04735,0.04641,0.05018,0.04414,0.04107,0.04201,0.04318,-4.39,-4.5,-4.99,-4.42,-4.58,-5.75,-4.56,-4.42,-4.75,-4.23,-0.82,-3.27,-4.65,-2.39,-2.4,-0.8,2.46,-3.86,-3.43,-2.67,0.67,4.44,0.37,-0.88,-1.41,-7.85,-5.45,-6.21,-5.81,-5.08,-4.66,-6.09,-6.3,-5.92,-6.55,-2.33,-6.18,-5.36,-3.39,-3.02,-1.91,0.29,-0.47,-1.09,-0.16,2.75,2,2.67,2.62,1.44,0,0,0,0,0,0,0,0.25,109.5,272,0,0,24.25,353.62,826,1.5,220.25,778.12,962.62,621.25,434.5,2005.38,2604.38,2928.75,2644.88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-344.9,-397.5,-343.68,-9999,-371.18,-301.56,-262.03,-182.93,-276.93,-232.31,-268.22,-246.65,-233.75,-156.03,-121.65,-143.09,-118.59,-90,1435.88,1832.88,1673.5,1549.12,1397,1042.88,1339,1856.75,1735.12,1694.62,837.5,1370.88,1938.62,2050.12,1894.62,1143.12,1737.5,2288.5,2467.12,2172,1490.38,2571.12,3059.25,2928.75,2645.62,-11.41,-1.69,-7.94,-40.1,-54.54,-0.01,-1.13,-1.63,-17.35,-15.07,-0.01,-0.57,-1.13,-2.23,-2.16,-5.48,-22.41,-29.57,-14.82,-9.76,-23.32,-45.69,-52.73,-118.57,-15.69,-16.14,-15.73,-12.77,-11.04,-5.66,-11.88,-12.21,-11.92,-10.74,-8.31,-3.16,-5.02,-7.52,-6.24,-6.1,3.92,3.22,1.1,-0.87,-0.27,7.33,7.58,5.22,2.95,2.85,12.06,15.58,20.05,17.82,14.04,18.98,22.96,23.97,21.67,16.76,25.83,28.59,28.15,26.72,22.1,31.13,33.89,32.78,29.28,25.77,33.48,35.23,34.16,30.14,25.99,478.14,552.27,653.95,551.3,444.49,718.83,844.42,801.08,620.83,468.3,728.39,838.67,713.83,564.8,405.24,480.52,450.64,412.42,341.99,282.58,322.89,287.42,252.8,181.36,169.52,18.24,19.7,18.63,21.38,24.6,31.53,30.35,27.11,22.96,23.21,26,35.59,40.83,29.68,24.58,25.63,25.59,43.5,39.78,31.26,19.83,18.15,32.83,33.89,31.39,50.79,44.3,40.57,36.55,38.9,39.12,43.59,45.25,45.23,46.82,35.2,47.57,48.81,45.53,45.59,39.75,37.71,40.56,39.86,41.16,36.22,36.92,34.39,30.49,36.35,238.48,257.23,370.04,508.73,649.98,107.91,284.79,570.16,764.1,807.29,179.54,408.85,596.91,776.6,832.04,232.6,496.29,770.73,839.1,881.98,387.1,553.35,742.04,827.66,897.91,0,0.62,0,32.75,101.88,0.62,15.75,248.5,359.75,532.38,176.5,265.75,652.38,709.12,947.25,787.25,1389,1918.88,1623.25,1014.62,971.25,1374.38,1240.5,2419.12,2388.5,-9999,-433.02,-9999,-390.02,-390.64,-223.27,-172.45,-172.27,-254.77,-232.02,-47.27,-86.33,-103.27,-141.7,-97.2,-33.89,-53.83,-70.7,-108.45,-115.08,-46.08,-40.64,-77.64,-42.64,-31.7,11920,3776,15280,35808,72224,1696,2592,8976,31232,48224,1360,2992,12048,15424,22256,4016,56528,43392,9920,7648,52784,62848,41888,29216,9584,272.77,343.76,424.15,392.15,324.46,384.09,419.44,462.51,398.69,321.26,393.15,463.65,478.05,436.23,355.15,377.84,339.21,389.68,402.63,350.07,324.48,372.88,397.15,383.96,340.59,277.88,223.62,243.38,388.75,455.5,126.38,165.75,294.5,495,665.12,56.62,232.38,365.62,437.88,683.88,103.75,281.38,456.12,625.25,843.62,228.38,421.25,688.25,656.5,742.88,92.44,97.62,94.51,85.29,75.25,98.55,96.87,93.96,80.14,74.72,98.27,95.06,86.09,81.1,77.91,89.94,75.22,59.72,62.09,72.62,76.34,48.97,29.33,-9999,52.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1714,0,0.184,0.3752,0.457,0.697,0.993,1.099,0.938,0.17,0.672,1.919,2.164,1.729,0.27,1.131,2.3,2.979,2.443,0.565,1.979,3.899,4.092,3.384,1.343,3.44,5.251,4.897,4.212,29.93,29.13,29.81,31.83,38.11,35.61,39.4,40.68,40.5,37.99,23.7,37.87,46.27,42.41,35.33,21.84,22.58,43.16,45.8,39.06,20.9,14.82,30.25,38.36,38.43,57.5,50.38,51.21,49.37,46.6,49.79,49.17,48.54,52.93,57.88,46.6,51.57,45.1,43.1,51.1,45.77,37.58,33.03,30.16,36.59,35.94,34.88,25.93,21.85,29.2,53.97,48.48,44.64,42.34,46.03,50.24,53.12,52.75,50.73,52.26,43.76,59.41,63.64,54.35,51.79,47.29,45.58,59.47,56.31,51.68,41.29,41.14,47.54,45.58,48.03,93.54,96.15,89.1,78.4,73.2,98.57,88.96,83.22,75.4,68.76,97.36,87.9,71.72,73.02,66.88,89.34,74.12,54.06,55.42,61.2,81.38,58.41,40.3,42.14,50.5,-1.93,0.6,-7.24,-9.37,-2.24,-3.08,-12.1,-9.63,-9.72,-8.3,-5.8,-6.65,-10.65,-8.9,-7.94,-3.77,-2.68,-4.48,-3.86,-4.92,8.6,0.69,-1.86,-0.58,-0.96,31.73,32.97,38.29,33.53,23.71,41.08,44.5,43.09,36.33,31.03,43.32,47.47,41.04,37.66,31.99,39.34,41.42,39.36,34.89,29.67,38.04,34.88,34.74,33.28,28.21,89.85,96.85,92.45,78.42,71.94,99.29,95.38,94.85,80.26,78.58,98.37,97.01,85.56,87.23,88.8,81.87,65.69,43.1,54.47,80.12,75.07,41.35,22.72,25.61,48.55,98.79,93.84,72.17,63.29,58.67,98.9,71.36,54.78,56.45,44.77,96.27,70.58,45.28,50.76,41.48,96.04,80.18,48.53,35.56,32.7,94.74,84.18,57.42,35.55,29.58,317.95,17.56,12
1,AMG,39412205,4/5/2017 22:53,-82.50656,31.53606,5,,,27,190,2.01704E+11,1,04052017 22:53,7.064,6.801,7.063,7.115,7.23,6.818,6.772,7.109,7.309,7.293,6.697,6.837,7.274,7.354,6.957,6.798,6.954,7.086,6.856,6.353,6.945,7.061,6.965,6.696,6.221,6.33,6.271,6.359,6.482,6.613,6.233,6.207,6.415,6.401,6.331,6.231,6.22,6.387,6.279,6.182,6.22,6.177,6.159,6.104,6.174,6.155,6.243,6.041,6.148,6.338,0.05341,0.05294,0.05167,0.0498,0.04696,0.05218,0.05288,0.04724,0.0459,0.04205,0.05135,0.04715,0.04355,0.04334,0.04209,0.04628,0.04594,0.04381,0.044,0.04379,0.0465,0.04588,0.04364,0.04181,0.04191,1.947,0.793,0.686,0.45,0.328,3.699,2.88,2.597,2.198,0.131,3.576,3.981,4.43,2.836,1.019,3.234,3.965,3.827,2.279,2.057,3.307,4.053,3.987,4.767,3.875,1.2,2.57,1.55,2.97,1.3,-0.23,-0.79,-0.89,-0.08,2.89,-0.02,5.1,7.22,5.91,3.76,7.96,7.06,5.55,3.69,2.62,8.5,6.85,5.68,4.29,2.79,137.38,151.5,338.62,672.25,1291.88,270.75,280.38,948.75,1795.75,1670.12,661.88,1284.38,1838.75,2188.5,1875.38,1614.5,2035.12,2188.5,1198.62,1262.38,2135.25,2327.88,2285.75,1579,810.88,-315.97,-274.81,-254.34,-179.87,-123.9,-271.12,-251.06,-114.75,-70.03,-54.18,-138.9,-37.68,-8.78,-26.09,-19.03,-10.5,-0.25,0,-33.22,-24.25,0,0,0,-0.43,-23.43,1218.5,1082.12,1303.12,1512.5,1784.25,1282.38,1345.12,1660,2114,1793.88,1482.88,1776.88,2137.88,2188.5,1875.38,1905.38,2277.5,2188.5,1245.75,1262.38,2250.75,2327.88,2285.75,1579,810.88,-7.74,-1.06,-6.04,-17.46,-63.67,-1.27,-1.27,-9.98,-40.06,-40.2,-1.88,-6.65,-8.37,-26.09,-19.01,-4.71,-1.48,0.01,-22.96,-24.24,-1.49,0.01,0.01,-0.42,-23.43,36.1,33.72,29.88,29.16,26.3,34.42,33.12,31.22,28.51,25.38,32.99,31.85,30.49,27.27,24.93,34.19,31.5,27.99,25.89,24.27,33.26,30.28,26.83,25.02,23.7,19.07,24.06,31.37,34.41,34.04,25.94,28.26,31.49,33.01,33.04,32.56,33.96,34.1,33.2,31.75,35.07,34.89,33.91,31.91,30.08,33.05,33,32.17,30.52,28.08,225.78,347.75,455.1,478.82,506.53,311.6,411.03,442.91,472.07,453.6,417.32,329.69,298.5,321.5,368.28,372.07,320.25,293.44,283.38,282.63,338.44,290.57,227,186.88,190.07,48.2,46.2,50.07,52.62,53.09,38.56,42.43,47.16,50.03,52.96,38.88,39.24,42,46.84,48.26,40.86,38.58,40.36,43.85,43.51,39.22,37.09,37.65,35.55,36.51,22.16,16.25,20.49,20.93,28.93,25.74,26.89,30.56,29.79,22.11,27.13,21.02,16.5,16.22,17.79,9.99,13.55,15.33,18.76,21.47,4.05,8.24,12.29,17.66,22.5,631.35,494.78,487.35,735.78,985.66,433.35,607.91,865.78,1016.41,958.28,596.1,849.78,1069.78,1064.78,961.22,838.97,978.16,1079.53,994.41,1059.72,854.97,1024.85,1171.85,994.91,1092.97,869,866.56,1121.88,1426.5,1657.56,948.12,1100.62,1555.31,1746,1563.44,1387.62,1616.69,1777.81,1444.12,1283.81,1732.12,1916.38,1833.44,1014.31,627.06,1948.12,1984.56,2027.69,1173,292.94,-57.13,-27.98,-26.51,-35.63,-40.79,-51.69,-23.98,-21.73,-22.73,-24.26,-8.26,-3.76,-4.98,-10.69,-14.82,-2.1,-1.04,-1.29,-18.91,-33.6,-0.51,-0.48,-1.23,-15.23,-57.57,1257.14,905.14,16633.14,92521.14,31209.14,1449.14,9049.14,65721.14,106633.14,142393.14,7545.14,48777.14,75049.14,372761.12,432089.12,40425.14,277977.12,330809.12,433337.12,3257.14,233657.14,21465.14,272761.12,369961.12,5705.14,532.69,565.64,502.59,472.81,568.61,633.5,523.56,491.81,477.95,456.74,636.49,572.05,572.19,175.89,101.81,680.13,240.63,194.36,109.99,454.81,275.8,667.44,207.3,165.08,371.45,119.62,83,87.62,251,365.38,153.25,127.12,467.25,419.62,837.75,225.38,629.75,880.88,794.75,1009.12,667.12,703.75,868.25,1143.75,1258.12,652.88,691.62,894.25,1346.25,1677.88,97.57,98.8,94.67,86.35,83.59,98.61,96.66,81.13,82.16,79.25,96.52,88.54,68.5,-9999,-9999,90.72,68.13,-9999,74.4,-9999,85.6,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,1.485,0.473,0.157,0,0,1.57,0.617,0,2.139,1.498,1.845,3.351,5.086,1.601,2.381,4.251,6.233,4.775,2.697,4.6,6.864,6.612,4.846,5.066,6.781,6.763,3.362,3.46,5.72,6.541,7.212,4.032,2.174,40.54,44.9,53.18,59.12,63.12,36.2,44.26,53.14,59.04,63.87,41.11,42.77,48.29,58.36,61.56,46.3,46.65,48.93,55.94,56.94,46.94,46.53,47.94,48.7,50.63,28.27,18.76,21.38,21.64,28.63,28.41,27.42,32.2,34.84,28.13,25.22,18.07,17.21,22.56,27.09,11.54,18.09,22.33,25.69,27.16,13.95,20.87,22.71,23.27,24.79,53.05,48.97,54.1,56.63,60.46,46.36,50.24,56.2,58.23,57.39,47.41,44.52,45.13,49.57,51.43,42.06,40.89,43.18,47.7,48.52,39.43,37.99,39.6,39.69,42.89,89.67,98.49,92.42,79.68,74.27,98.01,93.74,73.19,72.18,65.49,95.73,78.75,63.17,67.62,68.42,84.09,65.08,61.13,64.34,65.43,73.07,62.43,59.77,60.02,54.12,44.2,48.91,44.32,32.99,29.73,46.38,41.64,33.33,30.95,27.52,43.39,34.62,29.81,26.26,26.03,40.11,33.78,27.76,23.96,18.19,37.33,29.5,25.43,23.6,17.47,26.16,26.04,33.12,42.04,38.5,27.13,32.62,39.34,40.06,39.61,32.53,40.42,41.73,39.42,38.39,37.03,42.93,42.06,37.22,32.21,38.35,45.34,42.67,37.68,26.02,91.31,99.07,91.94,84.2,86.71,99.07,96.81,68.65,83.67,79.6,95.91,77.42,59.89,85.99,90.85,85.13,55.36,54.78,81.22,95.38,75.36,48.86,42.51,69.96,88.04,60.23,94.84,84.86,50.59,34.52,95.08,74.14,43.56,27.38,22.2,94.22,54.11,24.65,17.81,25.2,59.04,31.45,20.87,18.01,28.39,30.98,25.69,21.75,21.23,24.9,59.79,45.12,14
